Date,Open,High,Low,Close,Adj Close,Volume
1989-07-26,7627.357910,7627.357910,7627.357910,7627.357910,2582.143555,0
1989-07-27,7606.499512,7606.499512,7606.499512,7606.499512,2575.082764,0
1989-07-28,7606.499512,7606.499512,7606.499512,7606.499512,2575.082764,0
1989-07-31,7564.970703,7564.970703,7564.970703,7564.970703,2561.023438,0
1989-08-01,7564.970703,7564.970703,7564.970703,7564.970703,2561.023438,0
1989-08-02,7544.112793,7544.112793,7544.112793,7544.112793,2553.962402,0
1989-08-03,7439.821289,7439.821289,7439.821289,7439.821289,2518.655273,0
1989-08-04,7356.576172,7356.576172,7356.576172,7356.576172,2490.473877,0
1989-08-07,7418.962891,7418.962891,7418.962891,7418.962891,2511.593994,0
1989-08-08,7481.537598,7481.537598,7481.537598,7481.537598,2532.778076,0
1989-08-09,7689.932617,7689.932617,7689.932617,7689.932617,2603.327393,0
1989-08-10,7544.112793,7544.112793,7544.112793,7544.112793,2553.962402,0
1989-08-11,7606.499512,7606.499512,7606.499512,7606.499512,2575.082764,0
1989-08-14,7648.215820,7648.215820,7648.215820,7648.215820,2589.204346,0
1989-08-15,7689.932617,7689.932617,7689.932617,7689.932617,2603.327393,0
1989-08-16,7877.468750,7877.468750,7877.468750,7877.468750,2666.815186,0
1989-08-17,8190.154785,8190.154785,8190.154785,8190.154785,2772.671143,0
1989-08-18,8231.871094,8231.871094,8231.871094,8231.871094,2786.794434,0
1989-08-21,8148.438477,8148.438477,8148.438477,8148.438477,2758.548584,0
1989-08-22,8085.863770,8085.863770,8085.863770,8085.863770,2737.365479,0
1989-08-23,8085.863770,8085.863770,8085.863770,8085.863770,2737.365479,0
1989-08-24,8085.863770,8085.863770,8085.863770,8085.863770,2737.365479,0
1989-08-25,8002.618652,8002.618652,8002.618652,8002.618652,2709.183838,0
1989-08-28,8002.618652,8002.618652,8002.618652,8002.618652,2709.183838,0
1989-08-29,7919.185547,7919.185547,7919.185547,7919.185547,2680.937012,0
1989-08-30,7877.468750,7877.468750,7877.468750,7877.468750,2666.815186,0
1989-08-31,7877.468750,7877.468750,7877.468750,7877.468750,2666.815186,0
1989-09-01,7919.185547,7919.185547,7919.185547,7919.185547,2680.937012,0
1989-09-04,7856.610840,7856.610840,7856.610840,7856.610840,2659.754150,0
1989-09-05,7835.752441,7835.752441,7835.752441,7835.752441,2652.692383,0
1989-09-06,7544.112793,7544.112793,7544.112793,7544.112793,2553.962402,0
1989-09-07,7731.648926,7731.648926,7731.648926,7731.648926,2617.450684,0
1989-09-08,7689.932617,7689.932617,7689.932617,7689.932617,2603.327393,0
1989-09-11,7585.829102,7585.829102,7585.829102,7585.829102,2568.085205,0
1989-09-12,7606.499512,7606.499512,7606.499512,7606.499512,2575.082764,0
1989-09-13,7606.499512,7606.499512,7606.499512,7606.499512,2575.082764,0
1989-09-14,7606.499512,7606.499512,7606.499512,7606.499512,2575.082764,0
1989-09-15,7564.970703,7564.970703,7564.970703,7564.970703,2561.023438,0
1989-09-18,7585.829102,7585.829102,7585.829102,7585.829102,2568.085205,0
1989-09-19,7523.254395,7523.254395,7523.254395,7523.254395,2546.901367,0
1989-09-20,7481.537598,7481.537598,7481.537598,7481.537598,2532.778076,0
1989-09-21,7481.537598,7481.537598,7481.537598,7481.537598,2532.778076,0
1989-09-22,7481.537598,7481.537598,7481.537598,7481.537598,2532.778076,0
1989-09-25,7398.104980,7398.104980,7398.104980,7398.104980,2504.532715,0
1989-09-26,7439.821289,7439.821289,7439.821289,7439.821289,2518.655273,0
1989-09-27,7460.679688,7460.679688,7460.679688,7460.679688,2525.717285,0
1989-09-28,7377.434570,7377.434570,7377.434570,7377.434570,2497.535156,0
1989-09-29,7356.576172,7356.576172,7356.576172,7356.576172,2490.473877,0
1989-10-02,7314.859863,7314.859863,7314.859863,7314.859863,2476.351318,0
1989-10-03,7377.434570,7377.434570,7377.434570,7377.434570,2497.535156,0
1989-10-04,7210.568359,7210.568359,7210.568359,7210.568359,2441.044434,0
1989-10-05,7064.748535,7064.748535,7064.748535,7064.748535,2391.679688,0
1989-10-06,7064.748535,7064.748535,7064.748535,7064.748535,2391.679688,0
1989-10-09,6856.354004,6856.354004,6856.354004,6856.354004,2321.130371,0
1989-10-10,6585.384277,6585.384277,6585.384277,6585.384277,2229.397461,0
1989-10-11,6502.139160,6502.139160,6502.139160,6502.139160,2201.214600,0
1989-10-12,6522.997559,6522.997559,6522.997559,6522.997559,2208.276611,0
1989-10-13,6439.564453,6439.564453,6439.564453,6439.564453,2180.031250,0
1989-10-16,6126.878418,6126.878418,6126.878418,6126.878418,2074.175781,0
1989-10-17,6064.491699,6064.491699,6064.491699,6064.491699,2053.055908,0
1989-10-18,6252.028320,6252.028320,6252.028320,6252.028320,2116.543701,0
1989-10-19,6502.139160,6502.139160,6502.139160,6502.139160,2201.214600,0
1989-10-20,6376.989746,6376.989746,6376.989746,6376.989746,2158.847656,0
1989-10-23,6376.989746,6376.989746,6376.989746,6376.989746,2158.847656,0
1989-10-24,6272.886230,6272.886230,6272.886230,6272.886230,2123.605225,0
1989-10-25,6356.131348,6356.131348,6356.131348,6356.131348,2151.786377,0
1989-10-26,6397.848145,6397.848145,6397.848145,6397.848145,2165.910156,0
1989-10-27,6272.886230,6272.886230,6272.886230,6272.886230,2123.605225,0
1989-10-30,6231.169922,6231.169922,6231.169922,6231.169922,2109.482422,0
1989-10-31,6231.169922,6231.169922,6231.169922,6231.169922,2109.482422,0
1989-11-01,6210.311523,6210.311523,6210.311523,6210.311523,2102.420898,0
1989-11-02,6064.491699,6064.491699,6064.491699,6064.491699,2053.055908,0
1989-11-03,6126.878418,6126.878418,6126.878418,6126.878418,2074.175781,0
1989-11-06,6126.878418,6126.878418,6126.878418,6126.878418,2074.175781,0
1989-11-07,6168.595215,6168.595215,6168.595215,6168.595215,2088.298584,0
1989-11-08,6231.169922,6231.169922,6231.169922,6231.169922,2109.482422,0
1989-11-09,6397.848145,6397.848145,6397.848145,6397.848145,2165.910156,0
1989-11-10,6376.989746,6376.989746,6376.989746,6376.989746,2158.847656,0
1989-11-13,6397.848145,6397.848145,6397.848145,6397.848145,2165.910156,0
